,route,id,navaid,latitude,longitude
93573,W545,5,VIH,4.573611,101.093917
93574,W545,6,SUKAT,3.590278,101.02
93575,W545,7,LURIK,48.26,25.981667
93576,W545,8,TUMBI,48.502778,26.602222
93577,W545,9,TAKET,48.97,27.841667
93578,W545,10,VIN,49.239889,28.620917
93579,W545,11,POGER,49.55,29.183333
93580,W545,12,SLV,50.186806,29.570139
93581,W545,13,VEMEX,31.795,118.301667
93582,W545,14,MLJ,31.845,118.855
93583,W545,15,ESBAG,31.62,119.673333
93584,W546,1,VPG,5.2794,100.260772
93585,W546,2,BETNU,5.427314,101.055169
93586,W546,3,OPOMO,5.591189,101.942389
93587,W546,4,VKB,6.16345,102.314214
93588,W546,5,DEKAD,48.95,33.366667
93589,W546,6,RUBES,47.866667,35.316667
93590,W546,7,TARAS,47.518333,36.251667
93591,W546,8,KUBIR,47.366667,36.65
93592,W546,9,OREVO,31.666667,118.175
93593,W546,10,ID,31.666667,118.716667
93594,W546,11,SNQ,31.68,118.968333
93595,W546,12,GOSRO,31.556667,119.221667
93596,W547,1,XLN,24.565,118.015
93597,W547,2,JNJ,24.803275,118.595461
93598,W548,1,JNJ,24.803275,118.595461
93599,W548,2,ATSAB,25.093333,118.618333
93600,W549,1,OS,29.851667,106.846667
93601,W549,2,ALDEL,30.138333,107.191667
93602,W549,3,LAGAP,29.841667,107.63
93603,W549,4,BONBO,29.786667,107.71
93604,W55,1,ROS,-32.905028,-60.781389
93605,W55,2,GEDUK,-32.814722,-61.366667
93606,W55,3,MJZ,-32.686111,-62.161111
93607,W55,4,MWB,1.32325,124.954892
93608,W55,5,RUMBO,-0.057306,125.896919
93609,W55,6,IDAMI,-0.879147,126.458036
93610,W55,7,BELBA,-2.223692,127.303197
93611,W55,8,AMN,-3.614919,128.186061
93612,W55,9,BENTO,-5.238311,127.775864
93613,W55,10,VALGO,-8.059914,126.580539
93614,W55,11,BACAU,-8.485,126.4
93615,W55,12,AAT,23.889231,91.239425
93616,W55,13,MEPAR,24.000833,91.863611
93617,W55,14,KKU,24.913611,92.977736
93618,W55,15,IIM,24.758294,93.897717
93619,W55,16,LIGSA,25.420833,93.829722
93620,W55,17,DMR,25.880914,93.782039
93621,W550,1,MIA,-34.225194,142.077269
93622,W550,2,ALTIR,-32.66,140.503333
93623,W550,3,LEC,-30.598714,138.442253
93624,W550,4,CALAR,-29.0,136.830847
93625,W550,5,GOMUL,-27.554594,135.441536
93626,W550,6,GAO,30.81,106.188333
93627,W550,7,EKELA,30.738333,106.411667
93628,W550,8,SULEP,30.543333,107.006667
93629,W550,9,SOSLI,30.448333,107.05
93630,W550,10,ALDEL,30.138333,107.191667
93631,W551,1,YAKKA,-33.192333,151.222903
93632,W551,2,MAKOR,-33.112219,151.139294
93633,W551,3,BEKAM,-32.51,150.966667
93634,W551,4,SCO,-32.034747,150.831033
93635,W551,5,OS,29.851667,106.846667
93636,W551,6,BONBO,29.786667,107.71
93637,W552,1,BIGRO,21.57,111.826667
93638,W552,2,LOVTA,21.748333,112.57
93639,W552,3,OBLAN,21.805,112.806667
93640,W552,4,GURIN,21.851667,113.0
93641,W552,5,UJ,21.92,113.293333
93642,W552,6,ROMEO,21.863333,113.448333
93643,W553,1,HUUGO,-28.089817,152.924789
93644,W553,2,LAGOB,-27.761428,153.334319
93645,W553,3,UJ,21.92,113.293333
93646,W553,4,ZUH,22.221667,113.466667
93647,W554,1,HGH,30.241028,120.460408
93648,W554,2,ADBAS,30.343333,120.266667
93649,W554,3,KAKIS,30.483333,120.146667
93650,W554,4,NIVIK,30.761667,119.911667
93651,W554,5,TAPEN,31.206667,119.526667
93652,W554,6,GOSRO,31.556667,119.221667
93653,W554,7,LUPVI,31.645,119.143333
93654,W554,8,OBLAP,31.68,119.108333
93655,W554,9,DOGVI,31.82,118.963333
93656,W554,10,NOBEM,31.99,118.808333
93657,W555,1,CJ,30.305,120.166667
93658,W555,2,KAKIS,30.483333,120.146667
93659,W557,1,TYN,37.748333,112.62
93660,W557,2,MULUR,37.415,112.411667
93661,W557,3,EMVUG,37.036667,112.731667
93662,W557,4,EGEBI,36.793333,112.936667
93663,W558,1,NIXUR,41.033333,112.236667
93664,W558,2,SZ,40.518333,112.495
93665,W559,1,TODAM,39.491667,112.201667
93666,W559,2,EGANA,40.528333,112.166667
93667,W559,3,HET,40.725,111.9
93668,W56,1,GRA,-53.775233,-67.745839
93669,W56,2,BONTA,-55.0,-66.833333
93670,W56,3,GEBOS,-56.38,-65.733333
93671,W56,4,LOMUR,-58.000278,-64.168056
93672,W56,5,MIDAL,-60.000278,-62.084444
93673,W56,6,KRILL,-61.206111,-60.686389
93674,W56,7,KAGEN,-62.0,-59.666667
93675,W56,8,UDEPI,-63.391389,-57.836944
93676,W56,9,MBI,-64.234722,-56.62
93677,W56,10,RIGNI,66.750278,47.763889
93678,W56,11,SITKI,67.798611,48.527222
93679,W56,12,RINOV,68.785278,49.313889
93680,W56,13,OLODA,69.576944,50.106944
93681,W56,14,GETLA,69.832222,50.379167
93682,W56,15,AMDOK,71.615556,52.476944
93683,W560,1,TODAM,39.491667,112.201667
93684,W560,2,IRVAG,40.535,111.85
93685,W560,3,HET,40.725,111.9
93686,W561,1,PADSA,40.946667,111.898333
93687,W561,2,BUTPO,41.836667,112.905
93688,W561,3,TMR,41.843333,113.153333
93689,W562,1,NUNPA,-40.095631,148.014844
93690,W562,2,ONAGI,-38.471225,145.623417
93691,W562,3,MB,-37.976389,145.090278
93692,W562,4,FL,38.248333,114.888333
93693,W562,5,NIPES,38.545,115.08
93694,W562,6,SAKOD,38.673333,115.163333
93695,W563,1,JCS,23.598333,116.411667
93696,W563,2,VETIB,24.16,116.436667
93697,W564,1,KII,-39.889167,143.875278
93698,W564,2,THRUM,-40.500458,144.880897
93699,W564,3,WYY,-40.997972,145.708231
93700,W564,4,ATILA,-41.805458,146.419175
93701,W564,5,CLARK,-42.473333,147.011667
93702,W564,6,DNC,36.540389,103.619194
93703,W564,7,JTA,37.196667,104.08
93704,W565,1,UGPOT,-31.889494,152.509481
93705,W565,2,SANAD,-31.386394,151.412386
93706,W565,3,DNC,36.540389,103.619194
93707,W565,4,XIXAN,36.28,104.125
93708,W566,1,WHA,-33.058117,137.524231
93709,W566,2,NATTY,-31.556667,137.141667
93710,W566,3,YOLD,-30.485,136.876667
93711,W567,1,HID,-10.59205,142.292564
93712,W567,2,YNPE,-10.950833,142.459444
93713,W567,3,LHR,-12.788594,143.30375
93714,W567,4,BENTA,-14.588333,144.618333
93715,W567,5,GUPDA,-15.448619,145.187272
93716,W567,6,CS,-16.85,145.743889
93717,W567,7,ABDAR,47.196944,35.255833
93718,W567,8,RUBES,47.866667,35.316667
93719,W567,9,NIKAD,48.996111,35.921944
93720,W567,10,YQG,36.833333,117.215
93721,W567,11,OLRED,37.118333,116.82
93722,W568,1,YQG,36.833333,117.215
93723,W568,2,DP,36.773333,117.37
93724,W568,3,ABTUB,36.0,117.368333
93725,W569,1,DOSEL,-37.165122,145.395303
93726,W569,2,BOGES,-36.852761,145.738481
93727,W569,3,VEGRU,-36.380258,146.482989
93728,W569,4,AY,-36.068056,146.966111
93729,W569,5,UGVER,-35.625081,147.4671
93730,W569,6,ISNOL,-34.386769,148.975486
93731,W569,7,YQG,36.833333,117.215
93732,W569,8,NOBUP,37.355,117.416667
93733,W56N,1,BBB,19.086169,72.874703
93734,W56N,2,AVKOR,18.034444,73.965833
93735,W56N,3,AGELA,16.606667,75.465833
93736,W56N,4,ALGIR,16.046111,75.998889
93737,W56N,5,BBI,15.165,76.880556
93738,W56N,6,OPAMO,14.592944,77.090528
93739,W56N,7,BIA,13.206833,77.732194
93740,W56S,1,BBB,19.086169,72.874703
93741,W56S,2,MABTA,17.141389,73.362778
93742,W56S,3,BBM,15.857139,74.619306
93743,W56S,4,GUGRO,15.001111,75.545
93744,W56S,5,SUSIK,14.401278,76.165639
93745,W56S,6,BIA,13.206833,77.732194
93746,W57,1,CNF,-19.558214,-44.048514
93747,W57,2,BODAD,-19.6425,-44.224167
93748,W57,3,MOTMA,-19.857333,-44.674333
93749,W57,4,XOMOD,-20.211603,-44.943783
93750,W57,5,IVTEK,-20.476833,-45.146667
93751,W57,6,VULER,-20.630167,-45.264167
93752,W57,7,ILVIV,-21.163833,-45.677167
93753,W57,8,MUDRU,-21.7455,-46.128833
93754,W57,9,OPRUT,-22.034833,-46.355833
93755,W57,10,ENTIT,-22.417511,-46.657975
93756,W57,11,NILBI,-22.510667,-46.731833
93757,W57,12,ITBAG,-22.877,-47.023667
93758,W57,13,CPN,-23.008717,-47.129044
93759,W57,14,PREGO,-23.301833,-47.275333
93760,W57,15,SCB,-23.507056,-47.378219
93761,W57,16,LUCAS,-25.014,-48.7025
93762,W57,17,CTB,-25.532031,-49.167664
93763,W57,18,,61.170744,-45.41295
93764,W57,19,PORSU,62.636667,-42.995833
93765,W57,20,KAYAK,64.225,-39.995556
93766,W57,21,DA,65.570139,-37.207083
93767,W57,22,KUMEL,66.283333,36.863889
93768,W57,23,REGNA,66.003333,37.555556
93769,W57,24,KOTID,65.26,39.285556
93770,W57,25,BIBNA,64.931389,40.010556
93771,W57,26,ARGIP,64.6,40.715833
93772,W57,27,BADMI,64.165833,40.444722
93773,W57,28,ABELU,63.733333,40.1825
93774,W57,29,BAROD,61.533333,38.964167
93775,W57,30,BIA,13.206833,77.732194
93776,W57,31,LATID,14.476286,77.94875
93777,W57,32,VIRAM,15.359444,78.098611
93778,W57,33,SAKRO,16.566714,78.296489
93779,W57,34,HIA,17.227806,78.405806
93780,W570,1,KIKEG,31.614444,117.050833
93781,W570,2,UXALO,31.685,117.008333
93782,W570,3,HFC,32.08,116.768333
93783,W570,4,PEDNU,32.188333,116.728333
93784,W571,1,VIOLA,-37.096483,145.050436
93785,W571,2,ESDIG,-37.742247,143.756667
93786,W571,3,STONE,-38.01,143.113333
93787,W571,4,IBOBO,-38.287361,142.453683
93788,W571,5,ILTUK,49.12,25.501667
93789,W571,6,PEMIR,49.282222,25.555
93790,W571,7,TERBU,49.525,25.7
93791,W571,8,GIDNO,50.121389,26.037778
93792,W571,9,HFC,32.08,116.768333
93793,W571,10,NOKUL,32.163333,116.856667
93794,W571,11,AKAMI,32.25,116.952778
93795,W571,12,SEGPI,32.533333,117.266667
93796,W572,1,OK,-27.399722,151.737778
93797,W572,2,MOR,-29.497222,149.851667
93798,W572,3,GDH,-30.954128,150.248236
93799,W572,4,QDI,-31.492778,150.523889
93800,W573,1,DBL,38.961667,121.57
93801,W573,2,VENOS,38.903333,122.326667
93802,W574,1,DOBGA,38.413333,121.458333
93803,W574,2,OGIPO,38.851667,121.825
93804,W575,1,NWA,-34.951111,150.529722
93805,W575,2,AKMIR,-34.178558,150.106753
93806,W575,3,WYATT,-33.90525,149.942833
93807,W575,4,BTH,-33.414044,149.656989
93808,W575,5,MUDGI,-32.560928,149.593689
93809,W575,6,ANRAT,38.658333,119.956667
93810,W575,7,LOTGO,38.533333,120.158333
93811,W575,8,GOTSU,38.516667,120.266667
93812,W575,9,INTIV,38.475,120.52
93813,W575,10,TANIB,38.381667,121.086667
93814,W575,11,NUNDU,38.448333,121.246667
93815,W575,12,PATRI,38.558333,121.511667
93816,W576,1,ANRAT,38.658333,119.956667
93817,W576,2,ORAVA,38.71,120.206667
93818,W576,3,BUBLO,38.648333,120.586667
93819,W576,4,EKULI,38.543333,121.216667
93820,W577,1,KII,-39.889167,143.875278
93821,W577,2,SOFIE,-39.317003,144.593022
93822,W577,3,JACKA,-38.77,145.263333
93823,W577,4,ONAGI,-38.471225,145.623417
93824,W577,5,DBL,38.961667,121.57
93825,W577,6,POVAG,38.278333,122.251667
93826,W578,1,KARPI,38.25,120.716667
93827,W578,2,EKULI,38.543333,121.216667
93828,W578,3,DBL,38.961667,121.57
93829,W579,1,DBL,38.961667,121.57
93830,W579,2,OGIPO,38.851667,121.825
93831,W579,3,UDETI,38.691667,122.16
93832,W579,4,RUPID,38.408333,122.411667
93833,W579,5,SANKO,38.25,122.453333
93834,W58,1,BAL,-45.913056,-71.7125
93835,W58,2,AROPO,-45.9,-71.233333
93836,W58,3,IMBAV,-45.901389,-70.993333
93837,W58,4,MIKIM,-45.889722,-70.550833
93838,W58,5,ETASO,-45.833056,-68.683889
93839,W58,6,CRV,-45.773306,-67.371556
93840,W58,7,KULED,45.449722,40.565
93841,W58,8,PARAT,45.533056,41.715
93842,W58,9,SHZ,29.6,120.816667
93843,W58,10,BK,29.896228,121.334508
93844,W58,11,SAMKI,30.253333,121.558333
93845,W58,12,ATRIP,30.613333,121.783333
93846,W58,13,XSY,30.931667,121.873333
93847,W58,14,KOROS,39.099722,24.915833
93848,W58,15,ETRUD,39.107778,24.811111
93849,W58,16,ATROX,39.111667,24.735833
93850,W58,17,ETEKA,39.157778,24.006389
93851,W58,18,SKP,39.180642,23.615931
93852,W58,19,EVIKO,39.188889,23.4375
93853,W58,20,AGH,39.216222,22.791925
93854,W58,21,VAXUS,39.456111,22.593333
93855,W58,22,LSA,39.644894,22.462381
93856,W58,23,KOGIS,40.121111,22.001389
93857,W58,24,KOZ,40.285133,21.840444
93858,W58,25,GOVOK,40.363333,21.575833
93859,W58,26,KAS,40.451022,21.275319
93860,W58,27,UUD,24.612842,73.894111
93861,W58,28,JDP,26.249506,73.043258
93862,W58,29,DUKOT,26.690833,75.176944
93863,W58,30,JJP,26.825889,75.838389
93864,W581,1,SNQ,31.68,118.968333
93865,W581,2,ESBAG,31.62,119.673333
93866,W582,1,ZJ,31.941667,119.71
93867,W582,2,XUTGU,32.463333,119.575
93868,W583,1,SUF,31.498333,120.431667
93869,W583,2,JTN,31.123333,121.341667
93870,W584,1,AS,-23.792889,133.878203
93871,W584,2,DESET,-24.845,134.77
93872,W584,3,TREBL,-26.858333,136.538333
93873,W584,4,FLORA,-28.786667,138.311667
93874,W584,5,ARANA,-30.218333,139.688333
93875,W584,6,BHI,-32.000556,141.48
93876,W584,7,PILTA,-33.191667,141.793333
93877,W584,8,MIA,-34.225194,142.077269
93878,W584,9,GALAH,-35.081667,142.111667
93879,W584,10,UBGUT,-36.672014,142.168117
93880,W584,11,HML,-37.649278,142.057869
93881,W584,12,NOGIP,-38.314325,141.473347
93882,W584,13,KWE,26.523333,106.795
93883,W584,14,LIKRI,26.818333,107.021667
93884,W584,15,KHP,26.973333,107.991667
93885,W585,1,KWE,26.523333,106.795
93886,W585,2,UGUGU,26.583333,108.37
93887,W586,1,KHP,26.973333,107.991667
93888,W586,2,TRN,27.868333,109.293333
93889,W587,1,KOVUS,50.142222,24.241389
93890,W587,2,GIDNO,50.121389,26.037778
93891,W587,3,TETNA,49.833333,26.416667
93892,W587,4,PEVUK,49.361667,26.935
93893,W587,5,OKRIK,49.048889,27.209444
93894,W587,6,UNDOL,48.452222,27.721667
93895,W587,7,IGDEG,38.006667,120.805
93896,W587,8,YCS,37.679781,121.001492
93897,W588,1,GUMED,38.016667,120.571667
93898,W588,2,YCS,37.679781,121.001492
93899,W589,1,HCH,37.655,120.543333
93900,W589,2,YCS,37.679781,121.001492
93901,W59,1,GES,-37.234722,-57.023889
93902,W59,2,MUDNO,-36.758056,-57.212778
93903,W59,3,EKEMO,-36.281111,-57.399444
93904,W59,4,TEDAR,-35.449444,-57.717222
93905,W59,5,PTA,-34.975833,-57.898333
93906,W59,6,AGNOK,56.878333,55.907778
93907,W59,7,LEPDI,56.816389,56.391944
93908,W59,8,LOMBI,56.430278,59.116389
93909,W59,9,HG,37.716667,115.705
93910,W59,10,AVNIX,38.716667,116.075
93911,W59,11,JB,39.043333,116.198333
93912,W59,12,SUSIK,14.401278,76.165639
93913,W59,13,BUBVA,14.846867,76.582672
93914,W59,14,BBI,15.165,76.880556
93915,W59,15,DOLKI,15.405833,77.067222
93916,W59,16,DORAM,15.717861,77.348833
93917,W59,17,BOSGA,16.209444,78.237778
93918,W59,18,SAKRO,16.566714,78.296489
93919,W59,19,HIA,17.227806,78.405806
93920,W590,1,YCS,37.679781,121.001492
93921,W590,2,FZ,37.451667,121.178333
93922,W591,1,XIREM,31.745,120.958333
93923,W591,2,NTG,32.098292,120.979353
93924,W592,1,EML,-23.567456,148.171058
93925,W592,2,NIPOM,-22.062481,148.075308
93926,W592,3,MK,-21.172672,149.187278
93927,W592,4,NIXEM,32.941667,119.16
93928,W592,5,SJD,32.544072,119.725067
93929,W593,1,PIMOL,32.246667,119.761667
93930,W593,2,SJD,32.544072,119.725067
93931,W594,1,DWS,34.323333,114.078333
93932,W594,2,ZHO,33.665,114.655
93933,W595,1,KADOM,-33.710806,150.299622
93934,W595,2,LOWDI,-33.523333,149.613333
93935,W595,3,VIRUR,-33.383144,149.124375
93936,W595,4,PKS,-33.131086,148.237281
93937,W595,5,DZY,34.726667,113.55
93938,W595,6,DUBAG,34.863333,113.73
93939,W596,1,GV,-12.265014,136.816403
93940,W596,2,KELVN,-13.156667,136.628333
93941,W596,3,GTE,-13.975064,136.455456
93942,W596,4,DAPMA,-14.724906,134.738678
93943,W596,5,DWS,34.323333,114.078333
93944,W596,6,IDULA,34.301667,114.715
93945,W597,1,IKATA,23.765,117.136667
93946,W597,2,BINUS,23.841667,117.403333
93947,W597,3,NUSPA,24.053333,117.631667
93948,W597,4,ELGIT,24.401667,118.005
93949,W597,5,XMN,24.543333,118.123333
93950,W598,1,ROONY,-28.525714,153.604003
93951,W598,2,RIDVO,-28.823069,153.257453
93952,W598,3,GAMBL,-28.874578,153.047969
93953,W598,4,IVL,-29.884683,151.139978
93954,W598,5,DABER,24.143333,116.861667
93955,W598,6,NUSPA,24.053333,117.631667
93956,W599,1,OMDUS,41.575,121.183333
93957,W599,2,TX402,41.709722,122.128889
93958,W599,3,LOVKA,41.583333,123.233333
93959,W599,4,PU,41.506667,123.291667
93960,W5C,1,PADOS,10.488056,-71.337222
93961,W5C,2,MAU,10.690861,-71.040083
93962,W6,1,RNG,5.980556,-75.418333
93963,W6,2,KORBA,7.020833,-75.44
93964,W6,3,BUTAL,7.853611,-75.457222
93965,W6,4,AKPAM,9.493333,-75.491389
93966,W6,5,CTG,10.208369,-75.506075
93967,W6,6,CDO,18.434158,-69.667342
93968,W6,7,PIVAR,18.444722,-69.262222
93969,W6,8,LRN,18.454003,-68.911847
93970,W6,9,PNA,18.567258,-68.383314
93971,W6,10,BGO,17.318494,96.519875
93972,W6,11,KL,23.188664,94.061667
93973,W6,12,CGO,8.415686,124.609153
93974,W6,13,NADUM,7.968672,124.701586
93975,W6,14,LINAO,7.261983,124.847542
93976,W6,15,LATIA,6.904756,124.921244
93977,W6,16,PAKAN,6.485617,125.007678
93978,W6,17,GSA,6.075672,125.092186
93979,W6,18,BS,24.426694,118.349056
93980,W6,19,SANDY,24.28245,118.573189
93981,W6,20,INDIA,24.099722,118.858333
93982,W6,21,ORTIZ,23.955833,119.081944
93983,W6,22,HOTEL,23.683639,119.502106
93984,W6,23,MKG,23.595444,119.637278
93985,W6,24,TOROX,23.363611,119.925
93986,W6,25,TNN,23.135306,120.206194
93987,W6,26,PNH,11.543972,104.843917
93988,W6,27,RT,13.73,106.986667
93989,W6,28,KRT,14.917319,102.139811
93990,W6,29,KKN,16.470758,102.787797
93991,W6,30,SKN,17.214136,104.136761
93992,W6,31,NKP,17.388297,104.638336
93993,W6,32,NOB,21.213022,105.834936
93994,W6,33,LAOCI,22.486667,103.965278
93995,W6,34,ORODI,10.439722,-67.158889
93996,W6,35,ORITO,10.646144,-67.276706
93997,W6,36,ATONO,10.990278,-67.483611
93998,W6,37,PAZ,-16.512028,-68.233472
93999,W6,38,ARPIS,-17.275556,-67.699444
94000,W6,39,SINIT,-21.126667,-65.006111
94001,W6,40,TAR,-21.546806,-64.712917
94002,W6,41,BISUG,-22.026389,-64.555278
94003,W6,42,BJO,-22.77,-64.311667
94004,W6,43,SDE,-27.779114,-64.318081
94005,W6,44,VUPRO,-28.279167,-64.3025
94006,W6,45,LOGET,-30.396944,-64.234167
94007,W6,46,CBA,-31.313222,-64.203694
94008,W6,47,GENAS,-31.465833,-63.145
94009,W6,48,VAPES,-31.6775,-61.554167
94010,W6,49,PAR,-31.808361,-60.484461
94011,W6,50,ESKAD,-32.669722,-60.118333
94012,W6,51,PEDRO,-33.701111,-59.666944
94013,W6,52,SNT,-34.222222,-59.441389
94014,W6,53,QIT,-0.038472,-78.51125
94015,W6,54,ORETA,-0.315833,-79.177222
94016,W6,55,OSIGO,-0.552778,-79.745833
94017,W6,56,ANLIR,-0.806111,-80.354167
94018,W6,57,MNV,-0.934556,-80.661944
94019,W6,58,ASDEL,-1.211944,-80.477222
94020,W6,59,RENAR,-1.571111,-80.238056
94021,W6,60,GYV,-2.128278,-79.866889
94022,W6,61,VRI,-20.260167,-40.285
94023,W6,62,MABSI,-20.901667,-40.5675
94024,W6,63,GIKPO,-21.7305,-41.249833
94025,W6,64,MCA,-22.344447,-41.769
94026,W6,65,NIKDO,-22.670833,-41.992667
94027,W6,66,ADA,-22.812775,-42.095339
94028,W6,67,KOVGO,-23.308833,-43.270833
94029,W6,68,NAXOP,-23.515194,-44.156817
94030,W6,69,PORNA,-23.539556,-44.259194
94031,W6,70,MANLO,-23.797167,-45.408167
94032,W6,71,VUKIK,-23.849058,-45.644797
94033,W6,72,SAT,-23.98315,-46.263339
94034,W6,73,RDE,-23.890978,-46.5282
94035,W6,74,TEPAB,-23.823167,-46.679333
94036,W6,75,BUVGU,-23.758333,-46.8235
94037,W6,76,EGLAK,-23.687833,-46.979833
94038,W6,77,SCB,-23.507056,-47.378219
94039,W6,78,TI,4.913092,-1.764906
94040,W6,79,DIRKO,5.221506,-1.069608
94041,W6,80,ACC,5.634069,-0.155364
94042,W6,81,BADAK,57.35,39.147778
94043,W6,82,GUDIT,57.6725,40.071389
94044,W6,83,ISKOR,57.8,40.447778
94045,W6,84,NISOD,57.796667,41.018056
94046,W6,85,CON,23.588333,113.586667
94047,W6,86,SAREX,22.881667,113.483333
94048,W6,87,NLG,22.531667,113.561667
94049,W6,88,LATOP,22.281667,113.643333
94050,W6,89,BAN,35.228286,35.957919
94051,W6,90,SALIM,35.495833,36.311111
94052,W6,91,LUBAM,35.666667,36.533333
94053,W6,92,LIMA,36.036667,37.018333
94054,W6,93,ALE,36.179683,37.209378
94055,W6,94,AWZ,31.337583,48.764583
94056,W6,95,ITIBI,31.580833,49.275278
94057,W6,96,IMKEN,31.735278,49.603056
94058,W6,97,GADLU,32.279167,50.782222
94059,W6,98,EGPAT,32.558333,51.4025
94060,W6,99,ISN,32.746972,51.828
94061,W6,100,RAJ,24.439217,88.615028
94062,W6,101,SARAR,25.267206,89.156344
94063,W6,102,SDP,25.764431,88.909425
94064,W60,1,AUC,7.067222,-70.732778
94065,W60,2,OSILU,6.035,-71.710278
94066,W60,3,EYP,5.276111,-72.426667
94067,W60,4,ALSIK,5.042778,-72.731111
94068,W60,5,BUTIK,4.841944,-72.977222
94069,W60,6,PULPA,-36.995278,-57.680833
94070,W60,7,GES,-37.234722,-57.023889
94071,W60,8,BIVOR,38.333333,116.366667
94072,W60,9,JB,39.043333,116.198333
94073,W60,10,EVDIR,61.995833,-49.647778
94074,W60,11,KU,64.07,-52.013056
94075,W600,1,OMDUS,41.575,121.183333
94076,W600,2,TX403,41.598889,122.106944
94077,W600,3,GUMOD,41.47,123.228333
94078,W600,4,PU,41.506667,123.291667
94079,W600,5,VRA,42.731889,-2.865583
94080,W600,6,KUDEX,42.734333,-2.193056
94081,W600,7,PPN,42.73375,-1.702
94082,W601,1,DVL,-13.811111,33.807778
94083,W601,2,CTR38,-13.475,33.833333
94084,W601,3,NALSA,-12.986111,33.881944
94085,W601,4,VMZ,-11.413644,34.001864
94086,W601,5,VKA,-9.953889,33.891111
94087,W601,6,TONTU,22.579444,28.720278
94088,W601,7,DESDO,25.325556,30.509444
94089,W601,8,KHG,25.448389,30.590806
94090,W601,9,VUTAB,25.446667,30.467222
94091,W601,10,MB,25.42075,29.001417
94092,W601,11,PU,41.506667,123.291667
94093,W601,12,TX654,41.421667,123.598056
94094,W601,13,TX510,41.381667,123.922222
94095,W601,14,NUTVA,41.293333,124.005
94096,W602,1,TOSID,40.581667,123.566667
94097,W602,2,TX410,40.909722,123.906111
94098,W602,3,VILIX,41.281667,124.173333
94099,W602,4,TX412,41.374167,124.241389
94100,W602,5,OSUTU,41.801667,124.565
94101,W602,6,TX414,41.948333,124.677778
94102,W602,7,TX560,42.134167,124.805278
94103,W602,8,TX416,42.634444,125.152222
94104,W602,9,LEMOT,42.825,125.183333
94105,W603,1,CFS,-30.32,153.121667
94106,W603,2,UGPOT,-31.889494,152.509481
94107,W603,3,WONKA,-32.444653,152.097733
94108,W603,4,WLM,-32.803333,151.828889
94109,W603,5,VONNI,-33.215442,151.405575
94110,W603,6,MEPIL,-33.402731,151.211419
94111,W603,7,TOSID,40.581667,123.566667
94112,W603,8,TX409,40.778889,123.636389
94113,W603,9,TX661,40.887222,123.713611
94114,W603,10,NUTVA,41.293333,124.005
94115,W603,11,TX411,41.431111,124.104722
94116,W603,12,TX562,41.496389,124.151944
94117,W603,13,IVPUV,41.946667,124.495
94118,W603,14,TX413,42.003889,124.538611
94119,W603,15,TX415,42.688056,125.010278
94120,W603,16,LEMOT,42.825,125.183333
94121,W604,1,KADOM,-33.710806,150.299622
94122,W604,2,BENBU,-33.196667,149.981667
94123,W604,3,MUDGI,-32.560928,149.593689
94124,W604,4,OSUTU,41.801667,124.565
94125,W604,5,LUMKU,42.003333,125.211667
94126,W605,1,WP,-12.673611,141.9225
94127,W605,2,HEALE,-13.146667,140.0
94128,W605,3,HOKOR,-13.621667,138.0
94129,W605,4,GTE,-13.975064,136.455456
94130,W605,5,SUNIX,-14.187872,134.923881
94131,W605,6,BOBIK,-14.301667,134.073333
94132,W605,7,TN,-14.519197,132.371006
94133,W605,8,OVMIS,-16.404778,131.006794
94134,W605,9,HOO,-18.330953,130.637181
94135,W605,10,TONTU,22.579444,28.720278
94136,W605,11,ALKED,22.364444,31.514444
94137,W605,12,SML,22.355,31.621944
94138,W605,13,ASN,23.971778,32.816944
94139,W605,14,GETOS,25.133611,32.785
94140,W605,15,LXR,25.749444,32.768611
94141,W605,16,BESVU,19.85,110.79
94142,W605,17,DOMGO,20.5,110.84
94143,W605,18,ISBIG,20.645,110.908333
94144,W605,19,GIVIV,20.953333,111.055
94145,W606,1,WLM,-32.803333,151.828889
94146,W606,2,TRINA,-32.392653,151.710617
94147,W606,3,COOPA,-31.797547,151.531842
94148,W606,4,SANAD,-31.386394,151.412386
94149,W606,5,IVL,-29.884683,151.139978
94150,W606,6,IKARU,48.955,117.15
94151,W606,7,MZL,49.328333,117.645
94152,W607,1,W,28.219903,113.217897
94153,W607,2,AVGUT,28.428333,113.508333
94154,W607,3,LUMKO,28.481667,113.581667
94155,W608,1,UGPOT,-31.889494,152.509481
94156,W608,2,SORTI,-31.820961,151.879169
94157,W608,3,LYH,28.393333,113.343333
94158,W608,4,NODEB,28.398333,113.486667
94159,W608,5,HA350,29.115556,113.54
94160,W608,6,DAPRO,29.258333,113.64
94161,W609,1,SV,28.216667,113.348333
94162,W609,2,HA356,28.260833,114.076667
94163,W609,3,OVTAN,28.211667,114.348333
94164,W61,1,SOT,37.094361,127.031664
94165,W61,2,MONSI,37.213056,126.8375
94166,W61,3,GOGET,37.411667,126.51
94167,W61,4,SIKAR,-36.126944,-60.768333
94168,W61,5,PABEV,-36.321667,-62.190833
94169,W61,6,KOTUK,-36.507778,-63.644722
94170,W61,7,OSA,-36.583722,-64.272778
94171,W61,8,BIK,-1.182461,136.08615
94172,W61,9,FILMO,-0.786667,134.466667
94173,W61,10,FASAL,-0.041667,131.36
94174,W61,11,FATOL,0.483333,129.18
